X,Y,Profundidade,Rugosidade,Z,Nó
698453.6671,7461640.953,0.8,0.02,-0.8,1598
698448.6407,7461641.153,0.8,0.02,-0.8,1599
698446.9867,7461643.424,0.8,0.02,-0.8,1600
698450.2947,7461638.883,0.8,0.02,-0.8,1601
695821.3229,7461083.641,0.0828,0.02,-0.0828,1602
695811.6457,7461121.281,-0.8961,0.02,0.8961,1603
695858.1614,7461093.32,-0.0367,0.02,0.0367,1604
695845.8229,7461131.141,-0.8645,0.02,0.8645,1605
695831,7461046,0.617,0.02,-0.617,1606
695870.5,7461055.5,0.7106,0.02,-0.7106,1607
695843.5,7461006,0.5429,0.02,-0.5429,1608
695880.75,7461019.25,0.5772,0.02,-0.5772,1609
695856,7460966,0.5714,0.02,-0.5714,1610
695884,7460945.5,0.2436,0.02,-0.2436,1611
695912,7460925,-0.3702,0.02,0.3702,1612
695891,7460983,0.4967,0.02,-0.4967,1613
695909.5,7460961.25,0.3963,0.02,-0.3963,1614
695928,7460939.5,-0.1238,0.02,0.1238,1615
697147.0398,7461918.159,0.8,0.02,-0.8,1616
697138.502,7461916.98,0.8,0.02,-0.8,1617
697155.5775,7461919.337,0.8,0.02,-0.8,1618
697147.6573,7461905.129,0.8,0.02,-0.8,1619
697138.7688,7461903.796,0.8,0.02,-0.8,1620
697156.546,7461906.464,0.8,0.02,-0.8,1621
697785.6633,7461929.597,0.8,0.02,-0.8,1622
697779.9633,7461929.407,0.8,0.02,-0.8,1623
697791.3632,7461929.786,0.8,0.02,-0.8,1624
697786.4109,7461923.584,0.8,0.02,-0.8,1625
697792.4063,7461922.593,0.8,0.02,-0.8,1626
697780.4156,7461924.576,0.8,0.02,-0.8,1627
698445.5303,7461638.92,0.8,0.02,-0.8,1628
698444.1383,7461641.027,0.8,0.02,-0.8,1629
698446.9223,7461636.813,0.8,0.02,-0.8,1630
698441.6558,7461636.498,0.8,0.02,-0.8,1631
698440.1921,7461638.467,0.8,0.02,-0.8,1632
698443.1195,7461634.529,0.8,0.02,-0.8,1633
695895,7461103,-0.2135,0.02,0.2135,1634
695880,7461141,-0.933,0.02,0.933,1635
695938.1317,7461100.489,-0.1462,0.02,0.1462,1636
695921.2635,7461135.979,-0.893,0.02,0.893,1637
695910,7461065,0.738,0.02,-0.738,1638
695955,7461065,0.7833,0.02,-0.7833,1639
695918,7461032.5,0.65,0.02,-0.65,1640
695960.75,7461032,0.6703,0.02,-0.6703,1641
695926,7461000,0.5049,0.02,-0.5049,1642
695935,7460977,0.3863,0.02,-0.3863,1643
695944,7460954,0.1713,0.02,-0.1713,1644
695966.5,7460999,0.4739,0.02,-0.4739,1645
695968.5,7460969.75,0.2563,0.02,-0.2563,1646
695970.5,7460940.5,-0.3322,0.02,0.3322,1647
697148.275,7461892.101,0.8,0.02,-0.8,1648
697139.0355,7461890.611,0.8,0.02,-0.8,1649
697157.5144,7461893.59,0.8,0.02,-0.8,1650
697148.5693,7461876.226,0.8,0.02,-0.8,1651
697139.2431,7461874.748,0.8,0.02,-0.8,1652
697157.8956,7461877.704,0.8,0.02,-0.8,1653
697793.4494,7461915.4,0.8,0.02,-0.8,1654
697787.1586,7461917.572,0.8,0.02,-0.8,1655
697780.8678,7461919.744,0.8,0.02,-0.8,1656
697787.0837,7461912.629,0.8,0.02,-0.8,1657
697794.9715,7461905.375,0.8,0.02,-0.8,1658
697780.7929,7461914.801,0.8,0.02,-0.8,1659
698437.7813,7461634.076,0.8,0.02,-0.8,1660
698436.2459,7461635.906,0.8,0.02,-0.8,1661
698439.3167,7461632.245,0.8,0.02,-0.8,1662
698432.695,7461630.669,0.8,0.02,-0.8,1663
698431.2619,7461632.345,0.8,0.02,-0.8,1664
698434.1281,7461628.993,0.8,0.02,-0.8,1665
695981.2635,7461097.979,-0.0736,0.02,0.0736,1666
695962.5269,7461130.957,-0.8379,0.02,0.8379,1667
696033.8817,7461103.739,0.0886,0.02,-0.0886,1668
696017.2635,7461137.479,-0.7977,0.02,0.7977,1669
696000,7461065,0.7993,0.02,-0.7993,1670
696050.5,7461070,0.6818,0.02,-0.6818,1671
696003.5,7461031.5,0.6751,0.02,-0.6751,1672
696055,7461034.5,0.6723,0.02,-0.6723,1673
696007,7460998,0.4832,0.02,-0.4832,1674
696002,7460962.5,0.2193,0.02,-0.2193,1675
695997,7460927,-0.823,0.02,0.823,1676
696059.5,7460999,0.5558,0.02,-0.5558,1677
696053.5,7460964,0.433,0.02,-0.433,1678
696047.5,7460929,-0.7339,0.02,0.7339,1679
697148.8637,7461860.351,0.8,0.02,-0.8,1680
697139.4507,7461858.884,0.8,0.02,-0.8,1681
697158.2767,7461861.817,0.8,0.02,-0.8,1682
697149.6252,7461840.499,0.8,0.02,-0.8,1683
697139.7636,7461838.837,0.8,0.02,-0.8,1684
697159.4869,7461842.162,0.8,0.02,-0.8,1685
697863.9903,7461859.177,-1.1054,0.02,1.1054,1686
697861.4666,7461865.985,-1.111,0.02,1.111,1687
697875.1243,7461857.105,-1.1137,0.02,1.1137,1688
697870.0769,7461863.321,-1.1169,0.02,1.1169,1689
697852.8563,7461861.249,-1.0959,0.02,1.0959,1690
697852.8563,7461868.649,-1.1053,0.02,1.1053,1691
697843.3632,7461864.204,-1.0896,0.02,1.0896,1692
697844.766,7461870.922,-1.0999,0.02,1.0999,1693
697729.2224,7461957.471,-1.1,0.02,1.1,1694
697833.8702,7461867.16,-1.0836,0.02,1.0836,1695
697836.6757,7461873.195,-1.0946,0.02,1.0946,1696
697823.6819,7461871.65,-1.0793,0.02,1.0793,1697
697826.4874,7461877.759,-1.0907,0.02,1.0907,1698
697736.5783,7461948.114,-1.1,0.02,1.1,1699
697740.6367,7461952.413,-1.1,0.02,1.1,1700
697742.2762,7461941.05,-1.1,0.02,1.1,1701
697746.574,7461946.957,-1.1,0.02,1.1,1702
697813.4936,7461876.14,-1.0754,0.02,1.0754,1703
697816.299,7461882.322,-1.0872,0.02,1.0872,1704
697803.448,7461881.899,-1.074,0.02,1.074,1705
697806.3963,7461888.836,-1.0873,0.02,1.0873,1706
697747.9741,7461933.985,-1.1,0.02,1.1,1707
697752.5112,7461941.5,-1.1,0.02,1.1,1708
697755.1344,7461926.568,-1.1,0.02,1.1,1709
697759.1558,7461934.287,-1.1,0.02,1.1,1710
697796.4936,7461895.349,0.8,0.02,-0.8,1711
697793.4025,7461887.658,-1.0732,0.02,1.0732,1712
697788.6058,7461902.604,0.8,0.02,-0.8,1713
697785.8986,7461894.871,-1.0777,0.02,1.0777,1714
697780.718,7461909.859,0.8,0.02,-0.8,1715
697762.2948,7461919.151,-1.1,0.02,1.1,1716
697778.3947,7461902.084,-1.0848,0.02,1.0848,1717
697765.8003,7461927.073,-1.1,0.02,1.1,1718
697770.3447,7461910.617,-1.0985,0.02,1.0985,1719
697773.2592,7461918.466,-1.1,0.02,1.1,1720
697616.6015,7461989.587,-1.1,0.02,1.1,1721
697403.8721,7461975.608,-1.1,0.02,1.1,1722
697371.3399,7461973.067,-1.1,0.02,1.1,1723
697409.4829,7462005.622,-1.1,0.02,1.1,1724
697383.6223,7462001.251,-1.1,0.02,1.1,1725
697586.1415,7461982.669,-1.1,0.02,1.1,1726
697577.793,7462006.024,-1.1,0.02,1.1,1727
697549.8766,7461984.791,-1.1,0.02,1.1,1728
697543.8549,7462013.572,-1.1,0.02,1.1,1729
697513.6119,7461986.914,-1.1,0.02,1.1,1730
697509.9167,7462021.119,-1.1,0.02,1.1,1731
697436.4043,7461978.148,-1.1,0.02,1.1,1732
697435.3434,7462009.992,-1.1,0.02,1.1,1733
697475.0081,7461982.531,-1.1,0.02,1.1,1734
697472.6301,7462015.556,-1.1,0.02,1.1,1735
698427.6087,7461627.262,0.8,0.02,-0.8,1736
698426.2779,7461628.783,0.8,0.02,-0.8,1737
698428.9395,7461625.741,0.8,0.02,-0.8,1738
698421.208,7461622.952,0.8,0.02,-0.8,1739
698419.6871,7461624.41,0.8,0.02,-0.8,1740
698422.729,7461621.495,0.8,0.02,-0.8,1741
696086.5,7461109.5,0.3825,0.02,-0.3825,1742
696072,7461144,-0.6949,0.02,0.6949,1743
696135,7461121.5,0.4056,0.02,-0.4056,1744
696114.5,7461158.5,-0.8217,0.02,0.8217,1745
696101,7461075,0.6554,0.02,-0.6554,1746
696106.5,7461037.5,0.6594,0.02,-0.6594,1747
696155.5,7461084.5,0.6388,0.02,-0.6388,1748
696164.25,7461039.25,0.6325,0.02,-0.6325,1749
696112,7461000,0.5981,0.02,-0.5981,1750
696105,7460965.5,0.5941,0.02,-0.5941,1751
696173,7460994,0.5682,0.02,-0.5682,1752
696098,7460931,-0.6085,0.02,0.6085,1753
696156.7468,7460956.236,0.4961,0.02,-0.4961,1754
696140.4937,7460918.472,-0.6872,0.02,0.6872,1755
697150.3868,7461820.648,0.8,0.02,-0.8,1756
697140.0765,7461818.789,0.8,0.02,-0.8,1757
697160.697,7461822.507,0.8,0.02,-0.8,1758
697149.7952,7461803.239,0.8,0.02,-0.8,1759
697139.2314,7461800.704,0.8,0.02,-0.8,1760
697160.359,7461805.774,0.8,0.02,-0.8,1761
697149.2036,7461785.83,0.8,0.02,-0.8,1762
697160.0209,7461789.041,0.8,0.02,-0.8,1763
697158.0725,7461770.991,0.8,0.02,-0.8,1764
697866.514,7461852.369,-1.094,0.02,1.094,1765
697880.1717,7461850.889,-1.1067,0.02,1.1067,1766
697868.6706,7461843.721,-1.078,0.02,1.078,1767
697883.5943,7461843.954,-1.097,0.02,1.097,1768
697852.8563,7461853.849,-1.0816,0.02,1.0816,1769
697841.9605,7461857.487,-1.078,0.02,1.078,1770
697853.747,7461843.489,-1.0589,0.02,1.0589,1771
697841.3218,7461846.565,-1.0509,0.02,1.0509,1772
697725.164,7461953.172,-1.1,0.02,1.1,1773
697717.8081,7461962.528,-1.1,0.02,1.1,1774
697716.5399,7461951.907,-1.1,0.02,1.1,1775
697708.9304,7461964.046,-1.1,0.02,1.1,1776
697831.0647,7461861.124,-1.0723,0.02,1.0723,1777
697820.8764,7461865.541,-1.0677,0.02,1.0677,1778
697828.8966,7461849.643,-1.0437,0.02,1.0437,1779
697818.3228,7461853.855,-1.0424,0.02,1.0424,1780
697732.5198,7461943.815,-1.1,0.02,1.1,1781
697737.9784,7461935.143,-1.1,0.02,1.1,1782
697724.1494,7461939.769,-1.1,0.02,1.1,1783
697730.7169,7461929.145,-1.1,0.02,1.1,1784
697810.6881,7461869.957,-1.0635,0.02,1.0635,1785
697800.4998,7461874.962,-1.0606,0.02,1.0606,1786
697807.749,7461858.068,-1.042,0.02,1.042,1787
697797.5942,7461863.302,-1.0397,0.02,1.0397,1788
697743.437,7461926.47,-1.1,0.02,1.1,1789
697737.2845,7461918.522,-1.1,0.02,1.1,1790
697751.1132,7461918.849,-1.1,0.02,1.1,1791
697745.3812,7461909.108,-1.0972,0.02,1.0972,1792
697790.3114,7461879.967,-1.0582,0.02,1.0582,1793
697783.1914,7461887.138,-1.0627,0.02,1.0627,1794
697787.4395,7461868.536,-1.0372,0.02,1.0372,1795
697778.3264,7461876.101,-1.0435,0.02,1.0435,1796
697758.7893,7461911.228,-1.0995,0.02,1.0995,1797
697776.0713,7461894.308,-1.073,0.02,1.073,1798
697767.4303,7461902.768,-1.0873,0.02,1.0873,1799
697753.478,7461899.694,-1.0853,0.02,1.0853,1800
697769.2134,7461883.667,-1.0592,0.02,1.0592,1801
697761.3457,7461891.68,-1.0732,0.02,1.0732,1802
697707.9158,7461950.643,-1.1,0.02,1.1,1803
697700.0526,7461965.563,-1.1,0.02,1.1,1804
697698.9044,7461948.659,-1.1,0.02,1.1,1805
697691.6821,7461964.046,-1.1,0.02,1.1,1806
697689.8931,7461946.675,-1.1,0.02,1.1,1807
697683.3116,7461962.528,-1.1,0.02,1.1,1808
697674.0141,7461946.784,-1.1,0.02,1.1,1809
697669.3609,7461967.839,-1.1,0.02,1.1,1810
697655.4101,7461973.149,-1.1,0.02,1.1,1811
697658.1352,7461946.893,-1.1,0.02,1.1,1812
697624.95,7461966.232,-1.1,0.02,1.1,1813
697630.5358,7461942.536,-1.1,0.02,1.1,1814
697398.2613,7461945.594,-1.1,0.02,1.1,1815
697359.0574,7461944.883,-1.1,0.02,1.1,1816
697397.963,7461911.548,-1.1,0.02,1.1,1817
697357.0282,7461906.446,-1.099,0.02,1.099,1818
697594.4899,7461959.314,-1.1,0.02,1.1,1819
697555.8985,7461956.011,-1.1,0.02,1.1,1820
697602.9365,7461938.178,-1.1,0.02,1.1,1821
697562.5465,7461933.082,-1.1,0.02,1.1,1822
697437.4651,7461946.304,-1.1,0.02,1.1,1823
697517.307,7461952.708,-1.1,0.02,1.1,1824
697438.8977,7461916.651,-1.1,0.02,1.1,1825
697477.3861,7461949.506,-1.1,0.02,1.1,1826
697522.1566,7461927.986,-1.1,0.02,1.1,1827
697480.5271,7461922.319,-1.1,0.02,1.1,1828
698414.8073,7461618.643,0.8,0.02,-0.8,1829
698413.0962,7461620.037,0.8,0.02,-0.8,1830
698416.5184,7461617.249,0.8,0.02,-0.8,1831
698408.5017,7461613.098,0.8,0.02,-0.8,1832
698406.8857,7461614.841,0.8,0.02,-0.8,1833
698410.1177,7461611.355,0.8,0.02,-0.8,1834
696183.5,7461133.5,0.5047,0.02,-0.5047,1835
696157,7461173,-0.4309,0.02,0.4309,1836
696241.75,7461172.75,0.5748,0.02,-0.5748,1837
696213.5,7461229,-0.9921,0.02,0.9921,1838
696210,7461094,0.6961,0.02,-0.6961,1839
696270,7461116.5,0.6503,0.02,-0.6503,1840
696222,7461041,0.6039,0.02,-0.6039,1841
696287,7461047,0.5867,0.02,-0.5867,1842
696234,7460988,0.5238,0.02,-0.5238,1843
696304,7460977.5,0.4862,0.02,-0.4862,1844
696208.4937,7460946.972,0.3599,0.02,-0.3599,1845
696182.9874,7460905.943,-0.4023,0.02,0.4023,1846
696270.4968,7460919.986,0.3381,0.02,-0.3381,1847
696236.9937,7460862.472,-0.7412,0.02,0.7412,1848
696759.7892,7461772.265,-0.453,0.02,0.453,1849
696769.3648,7461815.603,-1.0409,0.02,1.0409,1850
696702.6258,7461766.421,-0.4257,0.02,0.4257,1851
696712.2516,7461818.841,-1.1437,0.02,1.1437,1852
696646.3129,7461745.71,-0.2349,0.02,0.2349,1853
696638.6258,7461787.921,-0.9609,0.02,0.9609,1854
696816.9527,7461778.11,-0.718,0.02,0.718,1855
696826.4779,7461812.365,-1.1342,0.02,1.1342,1856
696843.8907,7461754.785,-0.5588,0.02,0.5588,1857
696869.3867,7461786.34,-1.0103,0.02,1.0103,1858
697870.8273,7461835.073,-1.0624,0.02,1.0624,1859
697887.0168,7461837.018,-1.0877,0.02,1.0877,1860
697875.4771,7461824.271,-1.0462,0.02,1.0462,1861
697894.1345,7461826.193,-1.076,0.02,1.076,1862
697097.5031,7461781.666,-1.1034,0.02,1.1034,1863
697081.1357,7461796.358,-1.1137,0.02,1.1137,1864
697133.3843,7461790.273,0.8,0.02,-0.8,1865
697128.3822,7461797.927,0.8,0.02,-0.8,1866
697061.622,7461773.06,-1.0918,0.02,1.0918,1867
697033.8891,7461794.788,-1.1185,0.02,1.1185,1868
697008.3106,7461752.01,-1.0423,0.02,1.0423,1869
696973.0923,7461777.552,-1.0662,0.02,1.0662,1870
697138.3863,7461782.619,0.8,0.02,-0.8,1871
697113.8706,7461766.975,-1.1,0.02,1.1,1872
697147.2553,7461767.78,0.8,0.02,-0.8,1873
697156.1242,7461752.941,0.8,0.02,-0.8,1874
697124.9782,7461750.854,-1.1002,0.02,1.1002,1875
697136.0858,7461734.734,-1.1087,0.02,1.1087,1876
697854.6377,7461833.128,-1.0364,0.02,1.0364,1877
697840.6831,7461835.644,-1.0237,0.02,1.0237,1878
697856.8198,7461822.35,-1.015,0.02,1.015,1879
697842.9159,7461824.574,-1,0.02,1,1880
697826.7284,7461838.161,-1.0116,0.02,1.0116,1881
697815.7692,7461842.17,-1.0082,0.02,1.0082,1882
697829.0121,7461826.798,-0.9857,0.02,0.9857,1883
697816.3967,7461830.098,-0.9767,0.02,0.9767,1884
697715.7789,7461935.723,-1.1,0.02,1.1,1885
697723.4554,7461923.148,-1.1,0.02,1.1,1886
697706.1267,7461933.273,-1.1,0.02,1.1,1887
697713.3924,7461919.141,-1.1,0.02,1.1,1888
697804.8099,7461846.179,-1.0056,0.02,1.0056,1889
697794.6888,7461851.642,-1.0091,0.02,1.0091,1890
697803.7815,7461833.399,-0.9685,0.02,0.9685,1891
697792.524,7461837.318,-0.9648,0.02,0.9648,1892
697731.1319,7461910.573,-1.099,0.02,1.099,1893
697739.6493,7461899.367,-1.0874,0.02,1.0874,1894
697720.6582,7461905.009,-1.095,0.02,1.095,1895
697730.2264,7461890.031,-1.0807,0.02,1.0807,1896
697784.5676,7461857.105,-1.0138,0.02,1.0138,1897
697773.4615,7461865.065,-1.0293,0.02,1.0293,1898
697781.2665,7461841.238,-0.962,0.02,0.962,1899
697768.0865,7461849.557,-0.9949,0.02,0.9949,1900
697748.1666,7461888.16,-1.0729,0.02,1.0729,1901
697762.3554,7461873.025,-1.0475,0.02,1.0475,1902
697755.261,7461880.593,-1.061,0.02,1.061,1903
697739.7948,7461875.053,-1.0622,0.02,1.0622,1904
697754.9065,7461857.875,-1.0313,0.02,1.0313,1905
697747.3506,7461866.464,-1.0484,0.02,1.0484,1906
697696.4745,7461930.822,-1.1,0.02,1.1,1907
697703.3294,7461915.134,-1.1,0.02,1.1,1908
697678.6674,7461925.73,-1.1,0.02,1.1,1909
697685.5825,7461908.524,-1.0992,0.02,1.0992,1910
697660.8603,7461920.637,-1.1,0.02,1.1,1911
697636.1217,7461918.84,-1.1,0.02,1.1,1912
697667.8357,7461901.914,-1.0999,0.02,1.0999,1913
697645.5236,7461897.584,-1.0948,0.02,1.0948,1914
697611.3831,7461917.042,-1.1,0.02,1.1,1915
697569.1946,7461910.153,-1.0976,0.02,1.0976,1916
697623.2115,7461893.254,-1.0864,0.02,1.0864,1917
697578.3304,7461881.592,-1.0557,0.02,1.0557,1918
697397.6647,7461877.503,-1.0823,0.02,1.0823,1919
697354.999,7461868.008,-1.092,0.02,1.092,1920
697401.5629,7461839.678,-1.0675,0.02,1.0675,1921
697359.9031,7461832.769,-1.0899,0.02,1.0899,1922
697440.3303,7461886.998,-1.079,0.02,1.079,1923
697527.0061,7461903.264,-1.0867,0.02,1.0867,1924
697443.2226,7461846.588,-1.0484,0.02,1.0484,1925
697483.6682,7461895.131,-1.0798,0.02,1.0798,1926
697533.4494,7461869.93,-1.0314,0.02,1.0314,1927
697488.336,7461858.259,-1.0328,0.02,1.0328,1928
698402.1961,7461607.553,0.8,0.02,-0.8,1929
698400.6751,7461609.644,0.8,0.02,-0.8,1930
698403.717,7461605.461,0.8,0.02,-0.8,1931
698395.32,7461601.247,0.8,0.02,-0.8,1932
698393.704,7461603.497,0.8,0.02,-0.8,1933
698396.9361,7461598.997,0.8,0.02,-0.8,1934
696300,7461212,0.4343,0.02,-0.4343,1935
696270,7461285,-0.3513,0.02,0.3513,1936
696350.5774,7461259.866,0.6389,0.02,-0.6389,1937
696310.6548,7461339.231,-0.331,0.02,0.331,1938
696330,7461139,0.6286,0.02,-0.6286,1939
696352,7461053,0.5712,0.02,-0.5712,1940
696390.5,7461180.5,0.6923,0.02,-0.6923,1941
696418.6223,7461097.635,0.563,0.02,-0.563,1942
696374,7460967,0.4983,0.02,-0.4983,1943
696446.7447,7461014.769,0.5354,0.02,-0.5354,1944
696435,7460892.5,0.5468,0.02,-0.5468,1945
696332.5,7460893,0.5169,0.02,-0.5169,1946
696291,7460819,-0.139,0.02,0.139,1947
696485.8723,7460946.885,0.5645,0.02,-0.5645,1948
696385.0208,7460819.242,0.4594,0.02,-0.4594,1949
696335.0416,7460745.985,-0.8144,0.02,0.8144,1950
696437.5416,7460745.485,0.7952,0.02,-0.7952,1951
696379.0832,7460672.969,-0.4197,0.02,0.4197,1952
696486.0208,7460688.992,0.6053,0.02,-0.6053,1953
696441.5416,7460624.985,-0.1241,0.02,0.1241,1954
696807.4275,7461743.854,-0.2089,0.02,0.2089,1955
696750.2138,7461728.927,0.2309,0.02,-0.2309,1956
696818.3947,7461723.231,0.0202,0.02,-0.0202,1957
696761.6289,7461698.74,0.7032,0.02,-0.7032,1958
696590,7461725,-0.4156,0.02,0.4156,1959
696565,7461757,-1.2056,0.02,1.2056,1960
696560.8904,7461678.06,0.1261,0.02,-0.1261,1961
696514.2809,7461706.621,-0.8526,0.02,0.8526,1962
696693,7461714,0.4759,0.02,-0.4759,1963
696615,7461693,0.3512,0.02,-0.3512,1964
696654,7461703.5,0.6321,0.02,-0.6321,1965
696607.5,7461649.5,0.6329,0.02,-0.6329,1966
696704.8632,7461674.251,0.6747,0.02,-0.6747,1967
696656.1816,7461661.875,0.6682,0.02,-0.6682,1968
696531.7809,7461631.121,0.4099,0.02,-0.4099,1969
696463.5617,7461656.241,-0.9851,0.02,0.9851,1970
696517.1404,7461566.31,0.1997,0.02,-0.1997,1971
696440.7809,7461584.121,-1.186,0.02,1.186,1972
696502.5,7461501.5,0.421,0.02,-0.421,1973
696418,7461512,-0.3351,0.02,0.3351,1974
696485.0774,7461443.366,0.5849,0.02,-0.5849,1975
696384.6548,7461452.731,-0.3565,0.02,0.3565,1976
696351.3096,7461393.462,-0.8201,0.02,0.8201,1977
696401.1548,7461307.731,0.6026,0.02,-0.6026,1978
696467.6548,7461385.231,0.6826,0.02,-0.6826,1979
696498.0774,7461304.366,0.7483,0.02,-0.7483,1980
696912.2954,7461760.315,-0.8782,0.02,0.8782,1981
696870.8287,7461731.461,-0.4178,0.02,0.4178,1982
696954.9993,7461730.96,-0.8097,0.02,0.8097,1983
696908.4463,7461697.53,-0.2808,0.02,0.2808,1984
696829.3619,7461702.607,0.2343,0.02,-0.2343,1985
696861.8934,7461664.101,0.2362,0.02,-0.2362,1986
696773.0442,7461668.554,0.6162,0.02,-0.6162,1987
696812.3858,7461630.649,0.4593,0.02,-0.4593,1988
697949.1993,7461801.891,-1.0663,0.02,1.0663,1989
697934.2752,7461796.305,-1.0298,0.02,1.0298,1990
697927.6487,7461807.52,-1.0678,0.02,1.0678,1991
697919.6638,7461797.193,-1.0205,0.02,1.0205,1992
697914.4504,7461811.444,-1.0646,0.02,1.0646,1993
697901.2521,7461815.368,-1.0613,0.02,1.0613,1994
697880.127,7461813.47,-1.0311,0.02,1.0311,1995
697905.0524,7461798.082,-1.0115,0.02,1.0115,1996
697884.7702,7461796.239,-0.9795,0.02,0.9795,1997
697859.0018,7461811.571,-0.9941,0.02,0.9941,1998
697845.1487,7461813.504,-0.9769,0.02,0.9769,1999
697864.488,7461794.397,-0.9398,0.02,0.9398,2000
697849.7992,7461794.266,-0.9167,0.02,0.9167,2001
696997.7031,7461701.604,-0.9289,0.02,0.9289,2002
697089.3549,7461751.331,-1.0836,0.02,1.0836,2003
697017.8941,7461668.561,-0.882,0.02,0.882,2004
696946.064,7461663.599,-0.3851,0.02,0.3851,2005
697043.529,7461726.468,-1.0312,0.02,1.0312,2006
697102.7012,7461733.929,-1.0934,0.02,1.0934,2007
697116.0474,7461716.526,-1.1054,0.02,1.1054,2008
696973.0891,7461633.135,-0.479,0.02,0.479,2009
697060.2976,7461701.245,-1.0297,0.02,1.0297,2010
697077.0663,7461676.022,-1.0532,0.02,1.0532,2011
697831.2957,7461815.436,-0.9603,0.02,0.9603,2012
697817.0243,7461818.027,-0.9453,0.02,0.9453,2013
697835.1104,7461794.136,-0.8937,0.02,0.8937,2014
697821.2223,7461795.372,-0.8774,0.02,0.8774,2015
697802.753,7461820.618,-0.9311,0.02,0.9311,2016
697790.3592,7461822.995,-0.9198,0.02,0.9198,2017
697807.3342,7461796.609,-0.8609,0.02,0.8609,2018
697792.4784,7461799.03,-0.847,0.02,0.847,2019
697710.1844,7461899.445,-1.0926,0.02,1.0926,2020
697692.4977,7461891.318,-1.0929,0.02,1.0929,2021
697720.8037,7461880.696,-1.0765,0.02,1.0765,2022
697702.9047,7461870.442,-1.0794,0.02,1.0794,2023
697777.9654,7461825.371,-0.914,0.02,0.914,2024
697777.6226,7461801.452,-0.838,0.02,0.838,2025
697762.7115,7461834.048,-0.9487,0.02,0.9487,2026
697757.9351,7461810.723,-0.8751,0.02,0.8751,2027
697731.4229,7461861.946,-1.0547,0.02,1.0547,2028
697747.4576,7461842.725,-0.986,0.02,0.986,2029
697713.3117,7461849.567,-1.0322,0.02,1.0322,2030
697738.2476,7461819.994,-0.9131,0.02,0.9131,2031
697739.4403,7461852.336,-1.024,0.02,1.024,2032
697725.7796,7461834.78,-0.9709,0.02,0.9709,2033
697674.811,7461883.191,-1.0973,0.02,1.0973,2034
697654.9254,7461876.328,-1.0922,0.02,1.0922,2035
697685.0058,7461860.189,-1.0876,0.02,1.0876,2036
697666.0093,7461850.047,-1.0632,0.02,1.0632,2037
697405.461,7461801.854,-1.0574,0.02,1.0574,2038
697364.8072,7461797.529,-1.0877,0.02,1.0877,2039
697406.1265,7461760.076,-1.0437,0.02,1.0437,2040
697361.8132,7461752.899,-1.089,0.02,1.089,2041
697635.0398,7461869.465,-1.077,0.02,1.077,2042
697587.4662,7461853.031,-1.0183,0.02,1.0183,2043
697647.0128,7461839.906,-1.0145,0.02,1.0145,2044
697596.39,7461818.104,-0.9451,0.02,0.9451,2045
697539.8927,7461836.596,-0.985,0.02,0.985,2046
697446.1148,7461806.178,-1.0291,0.02,1.0291,2047
697493.0037,7461821.387,-1.0018,0.02,1.0018,2048
697545.7672,7461796.303,-0.9324,0.02,0.9324,2049
697450.4397,7461767.255,-1.0016,0.02,1.0016,2050
697498.1034,7461781.779,-0.9616,0.02,0.9616,2051
698388.444,7461594.942,0.8,0.02,-0.8,2052
698386.7329,7461597.35,0.8,0.02,-0.8,2053
698390.1551,7461592.533,0.8,0.02,-0.8,2054
698381.5087,7461589.908,0.8,0.02,-0.8,2055
698379.7218,7461592.46,0.8,0.02,-0.8,2056
698383.2956,7461587.357,0.8,0.02,-0.8,2057
696451,7461222,0.7265,0.02,-0.7265,2058
696528.5,7461223.5,0.699,0.02,-0.699,2059
696485.2447,7461142.269,0.6363,0.02,-0.6363,2060
696554.8723,7461147.385,0.6608,0.02,-0.6608,2061
696519.4893,7461062.538,0.5943,0.02,-0.5943,2062
696536.7447,7461001.269,0.6088,0.02,-0.6088,2063
696581.2447,7461071.269,0.647,0.02,-0.647,2064
696597.8723,7461006.635,0.651,0.02,-0.651,2065
696554,7460940,0.6179,0.02,-0.6179,2066
696525,7460879,0.5764,0.02,-0.5764,2067
696614.5,7460942,0.6859,0.02,-0.6859,2068
696601.75,7460877,0.6259,0.02,-0.6259,2069
696496,7460818,0.5838,0.02,-0.5838,2070
696530.5,7460753,0.8733,0.02,-0.8733,2071
696589,7460812,0.6446,0.02,-0.6446,2072
696610,7460744.75,0.7507,0.02,-0.7507,2073
696565,7460688,0.5314,0.02,-0.5314,2074
696534.5,7460632.5,0.413,0.02,-0.413,2075
696631,7460677.5,0.5588,0.02,-0.5588,2076
696504,7460577,-0.0603,0.02,0.0603,2077
696604.51,7460614.305,0.5735,0.02,-0.5735,2078
696578.0201,7460551.11,0.3501,0.02,-0.3501,2079
